cornerpt,cornerx,cornery,cell_name
a3,269877.229,1509833.056,a3-b4
b3,269884.572567,1509840.44841,a3-b4
b4,269874.6276,1509847.526,a3-b4
a4,269870.2865,1509839.788,a3-b4
