island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,b0-z0c,neiso,9.99,10.69,1690,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,neiso,9.24,13.61,1691,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,neiso,8.57,13.63,1692,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,neiso,8.4,14.3,1693,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,neiso,7.2,12.11,1694,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,neiso,7.39,10.82,1695,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,aglaia,8.9,10.65,1696,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,aglaia,9.72,10.81,1697,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,eug,9.67,10.83,1698,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,neiso,10.06,8.88,1699,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,aglaia,10.66,6.84,1700,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,neiso,11,1.21,1701,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,aglaia,6.21,7.3,1702,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,aglaia,4.96,9.04,1703,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,other,5.07,12.65,1704,269916.8231,1509836.189,269910.4415,1509825.877
guam,ritd,b0-z0c,neiso,5.07,11.31,1705,269916.8231,1509836.189,269910.4415,1509825.877
