cornerpt,cornerx,cornery,cell_name
za1,269891.6777,1509815.042,a1-za2
a1,269899.465,1509823.906,a1-za2
a2,269886.5098,1509827.94,a1-za2
za2,269883.6453,1509820.571,a1-za2
