island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,b4-z4c,aidia,9.81,4.32,1571,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,aglaia,11.29,4.94,1572,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,neiso,7.71,7.08,1573,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,aglaia,11.48,6.34,1574,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,guamia,10.72,9.55,1575,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,mor,9.41,7.74,1576,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,eug,9.11,9.26,1577,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,guamia,7.18,9.37,1578,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,aglaia,12.57,8.16,1579,269874.6276,1509847.526,269880.2625,1509856.103
guam,ritd,b4-z4c,aglaia,7.84,12.28,1580,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,aglaia,6.99,11.56,1581,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,aglaia,7.93,10.94,1582,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,tri,5.21,9.11,1583,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,aglaia,11.57,4.54,1584,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,neiso,0.32,10.44,1585,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,neiso,1.13,10.65,1586,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,tri,1.34,10.17,1587,269880.2625,1509856.103,269872.870863,1509862.48665
guam,ritd,b4-z4c,aglaia,5.5,5.23,1588,269880.2625,1509856.103,269872.870863,1509862.48665
