island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,b1-c2,aglaia,4.55,1.88,466,269893.2232,1509834.156,269898.323311,1509832.014635
guam,ritd,b1-c2,guamia,4.95,0.88,467,269893.2232,1509834.156,269898.323311,1509832.014635
guam,ritd,b1-c2,neiso,3.77,2.52,468,269896.1238,1509839.0805,269893.2232,1509834.156
guam,ritd,b1-c2,neiso,5.68,4.13,469,269896.1238,1509839.0805,269893.2232,1509834.156
guam,ritd,b1-c2,neiso,1.68,4.09,470,269893.2232,1509834.156,269898.323311,1509832.014635
guam,ritd,b1-c2,tri,3.29,1.94,471,269893.2232,1509834.156,269898.323311,1509832.014635
guam,ritd,b1-c2,neiso,4.29,2.31,472,269896.1238,1509839.0805,269893.2232,1509834.156
guam,ritd,b1-c2,aglaia,2.71,3.93,473,269899.0244,1509844.005,269896.1238,1509839.0805
guam,ritd,b1-c2,neiso,5.21,1.37,474,269896.1238,1509839.0805,269893.2232,1509834.156
guam,ritd,b1-c2,guamia,6,3.45,475,269899.0244,1509844.005,269896.1238,1509839.0805
guam,ritd,b1-c2,eug,7.33,6.05,476,269903.48605275,1509841.69928375,269899.0244,1509844.005
guam,ritd,b1-c2,neiso,7.12,5.02,477,269898.323311,1509832.014635,269898.323311,1509832.014635
guam,ritd,b1-c2,aglaia,0.92,4.56,478,269907.9477055,1509839.3935675,269903.48605275,1509841.69928375
guam,ritd,b1-c2,neiso,4.51,5.39,479,269907.9477055,1509839.3935675,269903.48605275,1509841.69928375
guam,ritd,b1-c2,neiso,4.36,5.11,480,269907.9477055,1509839.3935675,269903.48605275,1509841.69928375
guam,ritd,b1-c2,neiso,6.57,5.61,481,269907.9477055,1509839.3935675,269903.48605275,1509841.69928375
guam,ritd,b1-c2,neiso,3.42,9.47,482,269893.2232,1509834.156,269903.423422,1509829.87327
guam,ritd,b1-c2,neiso,3.42,8.49,483,269893.2232,1509834.156,269903.423422,1509829.87327
guam,ritd,b1-c2,guamia,2.88,8.12,484,269893.2232,1509834.156,269903.423422,1509829.87327
guam,ritd,b1-c2,neiso,2.03,9.37,485,269893.2232,1509834.156,269903.423422,1509829.87327
guam,ritd,b1-c2,aglaia,1.66,8.62,486,269893.2232,1509834.156,269903.423422,1509829.87327
guam,ritd,b1-c2,neiso,6.1,6.48,487,269893.2232,1509834.156,269903.423422,1509829.87327
