island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,b3-c4,mor,2.68,4.03,432,269879.6000835,1509843.987205,269884.572567,1509840.44841
guam,ritd,b3-c4,guamia,0.86,5.04,433,269879.6000835,1509843.987205,269884.572567,1509840.44841
guam,ritd,b3-c4,mor,1.98,3.07,439,269879.6000835,1509843.987205,269884.572567,1509840.44841
guam,ritd,b3-c4,neiso,2.26,2.5,440,269879.6000835,1509843.987205,269884.572567,1509840.44841
guam,ritd,b3-c4,aglaia,4.1,1.73,441,269879.6000835,1509843.987205,269884.572567,1509840.44841
guam,ritd,b3-c4,neiso,4.33,3.68,442,269879.6000835,1509843.987205,269884.572567,1509840.44841
guam,ritd,b3-c4,aglaia,4.77,6.16,443,269874.6276,1509847.526,269879.6000835,1509843.987205
guam,ritd,b3-c4,aglaia,4.64,5.86,444,269874.6276,1509847.526,269879.6000835,1509843.987205
guam,ritd,b3-c4,guamia,4.55,1.2,445,269874.6276,1509847.526,269879.6000835,1509843.987205
guam,ritd,b3-c4,neiso,1.82,3.76,446,269874.6276,1509847.526,269879.6000835,1509843.987205
guam,ritd,b3-c4,mor,4.18,5.17,447,269880.2625,1509856.103,269877.44505,1509851.8145
guam,ritd,b3-c4,mor,1.71,3.9,448,269880.2625,1509856.103,269877.44505,1509851.8145
guam,ritd,b3-c4,mor,2.18,5.05,449,269886.0712835,1509845.404705,269887.57,1509850.361
guam,ritd,b3-c4,mor,1.38,3.79,450,269886.0712835,1509845.404705,269887.57,1509850.361
guam,ritd,b3-c4,aglaia,3.77,1.05,451,269886.0712835,1509845.404705,269887.57,1509850.361
guam,ritd,b3-c4,mor,4.22,0.8,452,269886.0712835,1509845.404705,269887.57,1509850.361
guam,ritd,b3-c4,mor,4.47,2.46,453,269886.0712835,1509845.404705,269887.57,1509850.361
