island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,a0-z0b,aglaia,9.7,7.35,1757,269915.3337,1509814.51,269922.526,1509823.268
guam,ritd,a0-z0b,aglaia,9.78,6.74,1758,269915.3337,1509814.51,269922.526,1509823.268
guam,ritd,a0-z0b,neiso,5.53,7.34,1759,269915.3337,1509814.51,269922.526,1509823.268
guam,ritd,a0-z0b,neiso,6.77,10.6,1760,269915.3337,1509814.51,269922.526,1509823.268
guam,ritd,a0-z0b,neiso,7.42,9.65,1761,269915.3337,1509814.51,269922.526,1509823.268
guam,ritd,a0-z0b,aglaia,9.32,11.62,1762,269915.3337,1509814.51,269922.526,1509823.268
guam,ritd,a0-z0b,neiso,3.93,8.98,1763,269915.3337,1509814.51,269922.526,1509823.268
guam,ritd,a0-z0b,neiso,3.88,7.91,1764,269915.3337,1509814.51,269922.526,1509823.268
guam,ritd,a0-z0b,neiso,3.19,7.21,1765,269915.3337,1509814.51,269922.526,1509823.268
guam,ritd,a0-z0b,neiso,3.54,6.56,1766,269915.3337,1509814.51,269922.526,1509823.268
guam,ritd,a0-z0b,neiso,4.28,5.55,1767,269915.3337,1509814.51,269922.526,1509823.268
guam,ritd,a0-z0b,neiso,3.84,4.65,1768,269915.3337,1509814.51,269922.526,1509823.268
guam,ritd,a0-z0b,neiso,1.94,7.39,1769,269915.3337,1509814.51,269922.526,1509823.268
guam,ritd,a0-z0b,neiso,0.86,7.07,1770,269915.3337,1509814.51,269922.526,1509823.268
