cornerpt,cornerx,cornery,cell_name
d0,269922.5001,1509844.307,d0-e1
e0,269925.6417,1509851.491,d0-e1
e1,269916.4233,1509857.826,d0-e1
d1,269912.5199,1509847.507,d0-e1
