island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,c2-d3,aglaia,3.69,1.52,414,269899.0244,1509844.005,269901.56375,1509848.1485
guam,ritd,c2-d3,guamia,6.87,3.18,415,269899.0244,1509844.005,269904.1031,1509852.292
guam,ritd,c2-d3,aglaia,4.06,2.53,416,269899.0244,1509844.005,269901.56375,1509848.1485
guam,ritd,c2-d3,aglaia,3.82,3.7,417,269899.0244,1509844.005,269901.56375,1509848.1485
guam,ritd,c2-d3,aglaia,5.94,3.89,418,269899.0244,1509844.005,269901.56375,1509848.1485
guam,ritd,c2-d3,aglaia,6.89,5.14,419,269899.0244,1509844.005,269901.56375,1509848.1485
guam,ritd,c2-d3,guamia,2.58,8.14,420,269895.0071,1509855.982,269887.57,1509850.361
guam,ritd,c2-d3,neiso,4.94,5.3,421,269899.5551,1509854.137,269895.0071,1509855.982
guam,ritd,c2-d3,?,4.37,5.52,422,269899.5551,1509854.137,269895.0071,1509855.982
guam,ritd,c2-d3,eug,4.37,5.52,423,269899.5551,1509854.137,269904.1031,1509852.292
guam,ritd,c2-d3,mor,1.41,8.35,434,269895.0071,1509855.982,269887.57,1509850.361
guam,ritd,c2-d3,mor,2.73,7.55,435,269895.0071,1509855.982,269887.57,1509850.361
guam,ritd,c2-d3,mor,1.56,3.54,436,269887.57,1509850.361,269893.2972,1509847.183
guam,ritd,c2-d3,aglaia,1.34,3.88,437,269887.57,1509850.361,269893.2972,1509847.183
guam,ritd,c2-d3,aglaia,2.58,7.46,438,269895.0071,1509855.982,269887.57,1509850.361
