cornerpt,cornerx,cornery,cell_name
c3,269887.57,1509850.361,c3-d4
d3,269895.0071,1509855.982,c3-d4
d4,269886.7181,1509864.69,c3-d4
c4,269880.2625,1509856.103,c3-d4
