island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,d2-e3,ifit,7.38,3.89,343,269895.0071,1509855.982,269904.1031,1509852.292
guam,ritd,d2-e3,neiso,10.66,6.24,344,269895.0071,1509855.982,269904.1031,1509852.292
guam,ritd,d2-e3,eug,9.26,4.05,345,269895.0071,1509855.982,269904.1031,1509852.292
guam,ritd,d2-e3,ifit,10.12,7.39,346,269895.0071,1509855.982,269904.1031,1509852.292
guam,ritd,d2-e3,neiso,8.52,9.68,347,269895.0071,1509855.982,269904.1031,1509852.292
guam,ritd,d2-e3,neiso,7.67,9.34,348,269895.0071,1509855.982,269904.1031,1509852.292
guam,ritd,d2-e3,neiso,6.64,9.53,349,269895.0071,1509855.982,269904.1031,1509852.292
guam,ritd,d2-e3,neiso,6.49,7.4,350,269895.0071,1509855.982,269904.1031,1509852.292
guam,ritd,d2-e3,neiso,6.65,6.77,351,269895.0071,1509855.982,269904.1031,1509852.292
guam,ritd,d2-e3,aglaia,4.45,9.6,352,269895.0071,1509855.982,269904.1031,1509852.292
guam,ritd,d2-e3,neiso,9.8,12.35,353,269895.0071,1509855.982,269904.1031,1509852.292
guam,ritd,d2-e3,aglaia,10.03,12.45,354,269895.0071,1509855.982,269904.1031,1509852.292
guam,ritd,d2-e3,neiso,7.81,12.14,355,269895.0071,1509855.982,269904.1031,1509852.292
