cornerpt,cornerx,cornery,cell_name
za3,269872.5174,1509825.937,a3-za4
a3,269877.229,1509833.056,a3-za4
a4,269870.2865,1509839.788,a3-za4
za4,269864.4082,1509829.26,a3-za4
