island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,a1-za2,neiso,9.4,1.21,1676,269883.6453,1509820.571,269891.6777,1509815.042
guam,ritd,a1-za2,neiso,8.27,3.63,1677,269883.6453,1509820.571,269891.6777,1509815.042
guam,ritd,a1-za2,neiso,8.35,2.54,1678,269883.6453,1509820.571,269891.6777,1509815.042
guam,ritd,a1-za2,aglaia,10.77,6.24,1679,269883.6453,1509820.571,269891.6777,1509815.042
guam,ritd,a1-za2,guamia,11.71,8.16,1680,269883.6453,1509820.571,269891.6777,1509815.042
guam,ritd,a1-za2,tri,11.23,10.02,1681,269883.6453,1509820.571,269891.6777,1509815.042
guam,ritd,a1-za2,aglaia,9.99,8.93,1682,269883.6453,1509820.571,269891.6777,1509815.042
guam,ritd,a1-za2,tri,10.66,8.34,1683,269883.6453,1509820.571,269891.6777,1509815.042
guam,ritd,a1-za2,aglaia,11.65,8.55,1684,269883.6453,1509820.571,269891.6777,1509815.042
guam,ritd,a1-za2,aglaia,8.24,9.22,1685,269883.6453,1509820.571,269891.6777,1509815.042
guam,ritd,a1-za2,neiso,7.03,7.39,1686,269883.6453,1509820.571,269891.6777,1509815.042
guam,ritd,a1-za2,aglaia,5.52,6.46,1687,269883.6453,1509820.571,269891.6777,1509815.042
