island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,d0-e1,mor,8.23,1.66,373,269912.5199,1509847.507,269922.5001,1509844.307
guam,ritd,d0-e1,mor,6.02,3.7,374,269912.5199,1509847.507,269922.5001,1509844.307
guam,ritd,d0-e1,aglaia,5.21,4.56,375,269912.5199,1509847.507,269922.5001,1509844.307
guam,ritd,d0-e1,guamia,3.4,7.02,376,269912.5199,1509847.507,269922.5001,1509844.307
guam,ritd,d0-e1,neiso,2.46,9.07,377,269912.5199,1509847.507,269922.5001,1509844.307
guam,ritd,d0-e1,neiso,3.32,8.8,378,269912.5199,1509847.507,269922.5001,1509844.307
guam,ritd,d0-e1,neiso,3.58,10.37,379,269912.5199,1509847.507,269922.5001,1509844.307
guam,ritd,d0-e1,neiso,5.22,11.04,380,269912.5199,1509847.507,269922.5001,1509844.307
guam,ritd,d0-e1,premna,7.56,11.15,381,269912.5199,1509847.507,269922.5001,1509844.307
guam,ritd,d0-e1,ifit,7.53,8.97,382,269912.5199,1509847.507,269922.5001,1509844.307
guam,ritd,d0-e1,neiso,6.95,7.22,383,269912.5199,1509847.507,269922.5001,1509844.307
guam,ritd,d0-e1,neiso,12.89,9.83,384,269912.5199,1509847.507,269922.5001,1509844.307
guam,ritd,d0-e1,neiso,12.37,7.85,385,269912.5199,1509847.507,269922.5001,1509844.307
guam,ritd,d0-e1,neiso,9.64,7.01,386,269912.5199,1509847.507,269922.5001,1509844.307
