cornerpt,cornerx,cornery,cell_name
a1,269899.465,1509823.906,a1-b2
b1,269903.423422,1509829.87327,a1-b2
b2,269893.2232,1509834.156,a1-b2
a2,269886.5098,1509827.94,a1-b2
