island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,c1-d2,aglaia,7.58,3.04,398,269899.0244,1509844.005,269907.9477055,1509839.3935675
guam,ritd,c1-d2,aglaia,8.32,7.25,399,269899.0244,1509844.005,269907.9477055,1509839.3935675
guam,ritd,c1-d2,aglaia,9.26,6.77,400,269899.0244,1509844.005,269907.9477055,1509839.3935675
guam,ritd,c1-d2,neiso,8.12,9.35,401,269899.0244,1509844.005,269907.9477055,1509839.3935675
guam,ritd,c1-d2,neiso,9.93,10.34,402,269899.0244,1509844.005,269907.9477055,1509839.3935675
guam,ritd,c1-d2,aglaia,4.53,6.47,403,269899.0244,1509844.005,269907.9477055,1509839.3935675
guam,ritd,c1-d2,aglaia,5.83,4.89,404,269899.0244,1509844.005,269907.9477055,1509839.3935675
guam,ritd,c1-d2,neiso,6.53,4.4,405,269899.0244,1509844.005,269907.9477055,1509839.3935675
guam,ritd,c1-d2,aglaia,3.34,7.73,406,269899.0244,1509844.005,269907.9477055,1509839.3935675
guam,ritd,c1-d2,aglaia,3.68,8.14,407,269899.0244,1509844.005,269907.9477055,1509839.3935675
guam,ritd,c1-d2,aglaia,3.11,9.55,408,269899.0244,1509844.005,269907.9477055,1509839.3935675
guam,ritd,c1-d2,aglaia,5.58,10.46,409,269899.0244,1509844.005,269907.9477055,1509839.3935675
guam,ritd,c1-d2,aglaia,6.68,8.69,410,269899.0244,1509844.005,269907.9477055,1509839.3935675
guam,ritd,c1-d2,aglaia,7.32,11.72,411,269899.0244,1509844.005,269907.9477055,1509839.3935675
guam,ritd,c1-d2,mayt,1.62,8.56,412,269899.0244,1509844.005,269907.9477055,1509839.3935675
