cornerpt,cornerx,cornery,cell_name
d1,269912.5199,1509847.507,d1-e2
e1,269916.4233,1509857.826,d1-e2
e2,269910.8551,1509861.372,d1-e2
d2,269904.1031,1509852.292,d1-e2
