cornerpt,cornerx,cornery,cell_name
b0,269910.4415,1509825.877,b0-c1
c0,269916.8231,1509836.189,b0-c1
c1,269907.9477055,1509839.3935675,b0-c1
b1,269903.423422,1509829.87327,b0-c1
