cornerpt,cornerx,cornery,cell_name
za0,269900.4829,1509811.007,a0-za1
a0,269906.8326,1509819.266,a0-za1
a1,269899.465,1509823.906,a0-za1
za1,269891.6777,1509815.042,a0-za1
