cornerpt,cornerx,cornery,cell_name
z0e,269935.491795,1509847.73066,e0-z*e0
z*e0,269939.2225,1509854.004,e0-z*e0
ze0,NA,NA,e0-z*e0
e0,269925.6417,1509851.491,e0-z*e0
