island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,a2-za3,neiso,1.07,9.96,1656,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,neiso,1.81,10.31,1657,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,neiso,2.54,10.3,1658,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,guamia,3.83,11.11,1659,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,aglaia,3.89,9.59,1660,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,neiso,2.9,7.31,1661,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,neiso,1.88,8.18,1662,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,neiso,4.63,7.61,1663,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,guamia,5.16,10.23,1664,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,neiso,7.36,6.97,1665,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,neiso,8.11,2.58,1666,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,neiso,10.09,8.43,1667,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,neiso,11.39,7.18,1668,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,neiso,11.09,8.44,1669,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,aglaia,12.75,10.64,1670,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,neiso,9.81,11.56,1671,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,neiso,7.04,9.64,1672,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,neiso,5.2,11.44,1673,269886.5098,1509827.94,269877.229,1509833.056
guam,ritd,a2-za3,neiso,9.58,1.49,1675,269872.5174,1509825.937,269883.6453,1509820.571
