cornerpt,cornerx,cornery,cell_name
c4,269880.2625,1509856.103,c4-z4d
d4,269886.7181,1509864.69,c4-z4d
z4d,269879.050254,1509870.76471,c4-z4d
z4c,269872.870863,1509862.48665,c4-z4d
