cornerpt,cornerx,cornery,cell_name
d3,269895.0071,1509855.982,d3-e4
e3,269902.185931,1509867.06246,d3-e4
e4,269894.0533,1509872.436,d3-e4
d4,269886.7181,1509864.69,d3-e4
