cornerpt,cornerx,cornery,cell_name
d4,269886.7181,1509864.69,d4-z4e
e4,269894.0533,1509872.436,d4-z4e
NA,NA,NA,d4-z4e
z4d,269879.050254,1509870.76471,d4-z4e
