cornerpt,cornerx,cornery,cell_name
e3,269902.185931,1509867.06246,e3-ze4
ze3,NA,NA,e3-ze4
ze4,269898.5108,1509880.75,e3-ze4
e4,269894.0533,1509872.436,e3-ze4
