cornerpt,cornerx,cornery,cell_name
b2,269893.2232,1509834.156,b2-c3
c2,269899.0244,1509844.005,b2-c3
c3,269887.57,1509850.361,b2-c3
b3,269884.572567,1509840.44841,b2-c3
