island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,c4-z4d,mor,NA,5.76,1551,269879.050254,1509870.76471,NA,NA
guam,ritd,c4-z4d,aglaia,NA,7.86,1552,269879.050254,1509870.76471,NA,NA
guam,ritd,c4-z4d,aglaia,NA,6.52,1553,269879.050254,1509870.76471,NA,NA
guam,ritd,c4-z4d,aglaia,NA,9.06,1554,269879.050254,1509870.76471,NA,NA
guam,ritd,c4-z4d,mor,NA,8.16,1555,269879.050254,1509870.76471,NA,NA
guam,ritd,c4-z4d,guamia,2.66,8.62,1556,269872.870863,1509862.48665,269880.2625,1509856.103
guam,ritd,c4-z4d,guamia,2.56,8.59,1557,269872.870863,1509862.48665,269880.2625,1509856.103
guam,ritd,c4-z4d,aglaia,6.8,6.86,1558,269879.050254,1509870.76471,269872.870863,1509862.48665
guam,ritd,c4-z4d,aglaia,1.95,9.1,1559,269872.870863,1509862.48665,269880.2625,1509856.103
guam,ritd,c4-z4d,neiso,4.71,6.06,1560,269879.050254,1509870.76471,269872.870863,1509862.48665
guam,ritd,c4-z4d,eug,2.6,8.91,1561,269879.050254,1509870.76471,269872.870863,1509862.48665
guam,ritd,c4-z4d,aglaia,1.83,8.76,1562,269879.050254,1509870.76471,269872.870863,1509862.48665
guam,ritd,c4-z4d,neiso,2.5,3.58,1563,269879.050254,1509870.76471,269872.870863,1509862.48665
guam,ritd,c4-z4d,aglaia,6.18,5.23,1564,269879.050254,1509870.76471,269872.870863,1509862.48665
guam,ritd,c4-z4d,aglaia,7.79,3.22,1565,269879.050254,1509870.76471,269872.870863,1509862.48665
guam,ritd,c4-z4d,aglaia,8.86,1.28,1566,269879.050254,1509870.76471,269872.870863,1509862.48665
guam,ritd,c4-z4d,aglaia,9.48,5.09,1567,269879.050254,1509870.76471,269872.870863,1509862.48665
guam,ritd,c4-z4d,aglaia,7.52,4.97,1568,269879.050254,1509870.76471,269872.870863,1509862.48665
guam,ritd,c4-z4d,mor,7.24,5.31,1569,269879.050254,1509870.76471,269872.870863,1509862.48665
guam,ritd,c4-z4d,aglaia,7.12,5.53,1570,269879.050254,1509870.76471,269872.870863,1509862.48665
