island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,d0-z0e,neiso,6.67,10.47,1717,269925.6417,1509851.491,269922.5001,1509844.307
guam,ritd,d0-z0e,neiso,8.39,11.23,1718,269925.6417,1509851.491,269922.5001,1509844.307
guam,ritd,d0-z0e,neiso,8.38,5.84,1719,269925.6417,1509851.491,269922.5001,1509844.307
guam,ritd,d0-z0e,neiso,8.58,2.72,1720,269925.6417,1509851.491,269922.5001,1509844.307
guam,ritd,d0-z0e,neiso,9.5,0.69,1721,269925.6417,1509851.491,269922.5001,1509844.307
guam,ritd,d0-z0e,neiso,8.95,1.07,1722,269925.6417,1509851.491,269922.5001,1509844.307
guam,ritd,d0-z0e,neiso,7.21,3.56,1723,269925.6417,1509851.491,269922.5001,1509844.307
guam,ritd,d0-z0e,neiso,6.71,4.92,1724,269925.6417,1509851.491,269922.5001,1509844.307
guam,ritd,d0-z0e,neiso,6.21,6.14,1725,269925.6417,1509851.491,269922.5001,1509844.307
guam,ritd,d0-z0e,neiso,4.27,6.56,1726,269925.6417,1509851.491,269922.5001,1509844.307
guam,ritd,d0-z0e,neiso,4.3,6.39,1727,269925.6417,1509851.491,269922.5001,1509844.307
guam,ritd,d0-z0e,aglaia,4.71,5.67,1728,269925.6417,1509851.491,269922.5001,1509844.307
guam,ritd,d0-z0e,aglaia,3.64,6.06,1729,269925.6417,1509851.491,269922.5001,1509844.307
guam,ritd,d0-z0e,neiso,2.17,8.86,1730,269925.6417,1509851.491,269922.5001,1509844.307
guam,ritd,d0-z0e,neiso,5.3,5.98,1731,269925.6417,1509851.491,269922.5001,1509844.307
