cornerpt,cornerx,cornery,cell_name
c1,269907.9477055,1509839.3935675,c1-d2
d1,269912.5199,1509847.507,c1-d2
d2,269904.1031,1509852.292,c1-d2
c2,269899.0244,1509844.005,c1-d2
