island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,ritd,b2-c3,aglaia,1.39,4.22,454,269884.572567,1509840.44841,269888.8978835,1509837.302205
guam,ritd,b2-c3,guamia,0.68,4.95,455,269884.572567,1509840.44841,269888.8978835,1509837.302205
guam,ritd,b2-c3,neiso,5.99,3.03,456,269896.1238,1509839.0805,269884.572567,1509840.44841
guam,ritd,b2-c3,guamia,5.01,2.56,457,269886.0712835,1509845.404705,269884.572567,1509840.44841
guam,ritd,b2-c3,neiso,5.55,2.61,458,269886.0712835,1509845.404705,269884.572567,1509840.44841
guam,ritd,b2-c3,neiso,2.94,3.35,459,269887.57,1509850.361,269886.0712835,1509845.404705
guam,ritd,b2-c3,neiso,3.58,6.37,460,269899.0244,1509844.005,269893.2972,1509847.183
guam,ritd,b2-c3,neiso,5.95,7.52,461,269899.0244,1509844.005,269893.2972,1509847.183
guam,ritd,b2-c3,neiso,5.08,4.21,462,269899.0244,1509844.005,269893.2972,1509847.183
guam,ritd,b2-c3,eug,3.36,2.99,463,269899.0244,1509844.005,269893.2972,1509847.183
guam,ritd,b2-c3,mor,3.3,2.15,464,269899.0244,1509844.005,269893.2972,1509847.183
guam,ritd,b2-c3,mor,4.87,1.52,465,269888.8978835,1509837.302205,269893.2232,1509834.156
