island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,a0-z0b,guamia,10.09,3.45,3605,275561.4711,1497699.773,275569.9853,1497704.387
guam,nblas,a0-z0b,aglaia,10.11,2.62,3606,275561.4711,1497699.773,275569.9853,1497704.387
guam,nblas,a0-z0b,aglaia,9.66,2.48,3607,275561.4711,1497699.773,275569.9853,1497704.387
guam,nblas,a0-z0b,aglaia,7.91,3.56,3608,275561.4711,1497699.773,275569.9853,1497704.387
guam,nblas,a0-z0b,?,8.5,1.68,3609,275561.4711,1497699.773,275569.9853,1497704.387
guam,nblas,a0-z0b,guamia,6.7,4.06,3610,275561.4711,1497699.773,275569.9853,1497704.387
guam,nblas,a0-z0b,aglaia,6.47,4.36,3611,275561.4711,1497699.773,275569.9853,1497704.387
guam,nblas,a0-z0b,cyno,7.16,5.98,3612,275561.4711,1497699.773,275569.9853,1497704.387
guam,nblas,a0-z0b,aglaia,4.96,6.77,3613,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,guamia,5.13,7.13,3614,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,aglaia,4.52,7.29,3615,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,guamia,9.63,2.59,3616,275554.802,1497710.871,275561.4711,1497699.773
guam,nblas,a0-z0b,aglaia,8.23,3.35,3617,275554.802,1497710.871,275561.4711,1497699.773
guam,nblas,a0-z0b,guamia,6.8,4.6,3618,275554.802,1497710.871,275561.4711,1497699.773
guam,nblas,a0-z0b,guamia,6.19,5.37,3619,275554.802,1497710.871,275561.4711,1497699.773
guam,nblas,a0-z0b,aglaia,10.01,2.35,3620,275554.802,1497710.871,275561.4711,1497699.773
guam,nblas,a0-z0b,guamia,10.73,1.46,3621,275554.802,1497710.871,275561.4711,1497699.773
guam,nblas,a0-z0b,cyno,3.77,6.08,3622,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,aglaia,4.71,5.16,3623,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,guamia,10.03,5.24,3624,275554.802,1497710.871,275561.4711,1497699.773
guam,nblas,a0-z0b,guamia,6.93,5.25,3625,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,guamia,7.36,2.79,3626,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,?,6.7,3.72,3627,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,cyno,9.58,0.87,3628,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,aglaia,10.18,3.26,3629,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,guamia,9.13,3.88,3630,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,guamia,8.23,3.74,3631,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,aglaia,7.77,4.12,3632,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,guamia,6.07,5.2,3633,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,aglaia,6.85,5.25,3634,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,guamia,8.57,4.64,3635,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,guamia,10.81,4.31,3636,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,aglaia,11.31,3.68,3637,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,guamia,10.9,4.82,3638,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,guamia,12.31,6.25,3639,275564.4212,1497713.19,275554.802,1497710.871
guam,nblas,a0-z0b,aglaia,6.54,3.61,3640,275569.9853,1497704.387,275564.4212,1497713.19
guam,nblas,a0-z0b,aglaia,6.66,3.88,3641,275569.9853,1497704.387,275564.4212,1497713.19
guam,nblas,a0-z0b,guamia,7.65,4.04,3642,275569.9853,1497704.387,275564.4212,1497713.19
guam,nblas,a0-z0b,aglaia,7.61,4.39,3643,275569.9853,1497704.387,275564.4212,1497713.19
guam,nblas,a0-z0b,aglaia,6.42,6.29,3644,275569.9853,1497704.387,275564.4212,1497713.19
guam,nblas,a0-z0b,aglaia,7.68,5.73,3645,275569.9853,1497704.387,275564.4212,1497713.19
guam,nblas,a0-z0b,aglaia,7.76,6.27,3646,275569.9853,1497704.387,275564.4212,1497713.19
guam,nblas,a0-z0b,eug,9.27,5.11,3647,275569.9853,1497704.387,275564.4212,1497713.19
guam,nblas,a0-z0b,aglaia,9.25,2.29,3648,275569.9853,1497704.387,275564.4212,1497713.19
guam,nblas,a0-z0b,guamia,9.3,2.22,3649,275569.9853,1497704.387,275564.4212,1497713.19
guam,nblas,a0-z0b,aglaia,9.01,1.16,3650,275569.9853,1497704.387,275564.4212,1497713.19
