cornerpt,cornerx,cornery,cell_name
e2,275605.7165,1497700.15,e2-ze3
ze2,275614.2665,1497701.922,e2-ze3
ze3,275618.2574,1497694.085,e2-ze3
e3,275609.59,1497690.968,e2-ze3
