island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,d0-z0e,guamia,6.77,3.69,3711,275582.5201,1497721.974,275588.5357,1497714.792
guam,nblas,d0-z0e,cyno,5.82,5.1,3712,275582.5201,1497721.974,275588.5357,1497714.792
guam,nblas,d0-z0e,aglaia,8.15,2.87,3713,275582.5201,1497721.974,275588.5357,1497714.792
guam,nblas,d0-z0e,aglaia,8.72,2.1,3714,275582.5201,1497721.974,275588.5357,1497714.792
guam,nblas,d0-z0e,eug,6.16,10.47,3715,275597.0471,1497717.511,275591.3227,1497725.559
guam,nblas,d0-z0e,eug,4.77,5.2,3716,275591.3227,1497725.559,275582.5201,1497721.974
guam,nblas,d0-z0e,guamia,5.94,9.53,3717,275597.0471,1497717.511,275591.3227,1497725.559
guam,nblas,d0-z0e,eug,4.73,11.93,3718,275597.0471,1497717.511,275591.3227,1497725.559
guam,nblas,d0-z0e,guamia,2.15,10.09,3719,275597.0471,1497717.511,275591.3227,1497725.559
guam,nblas,d0-z0e,aglaia,0.91,9.95,3720,275597.0471,1497717.511,275591.3227,1497725.559
guam,nblas,d0-z0e,guamia,3.26,10.53,3721,275597.0471,1497717.511,275591.3227,1497725.559
guam,nblas,d0-z0e,aglaia,4.17,8.22,3722,275597.0471,1497717.511,275591.3227,1497725.559
guam,nblas,d0-z0e,aglaia,4.67,8.67,3723,275597.0471,1497717.511,275591.3227,1497725.559
guam,nblas,d0-z0e,guamia,4.91,8.28,3724,275597.0471,1497717.511,275591.3227,1497725.559
guam,nblas,d0-z0e,aglaia,5.12,8.59,3725,275597.0471,1497717.511,275591.3227,1497725.559
guam,nblas,d0-z0e,guamia,3.67,9.34,3726,275597.0471,1497717.511,275591.3227,1497725.559
guam,nblas,d0-z0e,guamia,5.59,7.64,3727,275588.5357,1497714.792,275597.0471,1497717.511
guam,nblas,d0-z0e,aglaia,4.94,8.68,3728,275588.5357,1497714.792,275597.0471,1497717.511
guam,nblas,d0-z0e,guamia,2.36,8.32,3729,275588.5357,1497714.792,275597.0471,1497717.511
guam,nblas,d0-z0e,aglaia,1.22,8.46,3730,275588.5357,1497714.792,275597.0471,1497717.511
guam,nblas,d0-z0e,aglaia,1.74,7.86,3731,275588.5357,1497714.792,275597.0471,1497717.511
guam,nblas,d0-z0e,guamia,2.96,6.39,3732,275588.5357,1497714.792,275597.0471,1497717.511
guam,nblas,d0-z0e,guamia,4.13,5.61,3733,275588.5357,1497714.792,275597.0471,1497717.511
guam,nblas,d0-z0e,guamia,7.1,3.25,3734,275588.5357,1497714.792,275597.0471,1497717.511
guam,nblas,d0-z0e,cyno,6.8,4.98,3735,275588.5357,1497714.792,275597.0471,1497717.511
guam,nblas,d0-z0e,aglaia,4.31,6.45,3736,275582.5201,1497721.974,275588.5357,1497714.792
guam,nblas,d0-z0e,eug,9.48,9.89,3737,275588.5357,1497714.792,275597.0471,1497717.511
guam,nblas,d0-z0e,aglaia,9.8,1.77,3738,275588.5357,1497714.792,275597.0471,1497717.511
guam,nblas,d0-z0e,aglaia,9.7,1.3,3739,275588.5357,1497714.792,275597.0471,1497717.511
