cornerpt,cornerx,cornery,cell_name
za1,275556.4479,1497687.477,a1-za2
a1,275564.6323,1497691.876,a1-za2
a2,275569.4299,1497682.423,a1-za2
za2,275560.2813,1497678.19,a1-za2
