island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,a3-b4,guamia,9.6,4.74,306,275581.8082,1497679.421,275573.6591,1497673.824
guam,nblas,a3-b4,guamia,9.06,5.05,307,275581.8082,1497679.421,275573.6591,1497673.824
guam,nblas,a3-b4,aglaia,10.47,5.8,308,275573.6591,1497673.824,275576.6483,1497665.083
guam,nblas,a3-b4,mayt,7.37,5.94,309,275573.6591,1497673.824,275576.6483,1497665.083
guam,nblas,a3-b4,cyno,6.49,6.12,310,275573.6591,1497673.824,275576.6483,1497665.083
guam,nblas,a3-b4,guamia,8.43,4.27,311,275573.6591,1497673.824,275576.6483,1497665.083
guam,nblas,a3-b4,mor,3.27,7.53,312,275581.8082,1497679.421,275573.6591,1497673.824
guam,nblas,a3-b4,aglaia,3.47,7.41,313,275581.8082,1497679.421,275573.6591,1497673.824
guam,nblas,a3-b4,guamia,7.62,3.29,314,275573.6591,1497673.824,275576.6483,1497665.083
guam,nblas,a3-b4,guamia,7.78,2.48,315,275573.6591,1497673.824,275576.6483,1497665.083
guam,nblas,a3-b4,cyno,2.87,9.45,316,275581.8082,1497679.421,275573.6591,1497673.824
guam,nblas,a3-b4,guamia,3.35,9.2,317,275581.8082,1497679.421,275573.6591,1497673.824
guam,nblas,a3-b4,guamia,2.61,9.83,318,275581.8082,1497679.421,275573.6591,1497673.824
guam,nblas,a3-b4,guamia,3.81,10.85,319,275581.8082,1497679.421,275573.6591,1497673.824
guam,nblas,a3-b4,aglaia,4.97,11.16,320,275581.8082,1497679.421,275573.6591,1497673.824
guam,nblas,a3-b4,guamia,5.05,11.37,321,275581.8082,1497679.421,275573.6591,1497673.824
guam,nblas,a3-b4,guamia,3.69,6.47,322,275573.6591,1497673.824,275576.6483,1497665.083
guam,nblas,a3-b4,guamia,3.51,6.91,323,275573.6591,1497673.824,275576.6483,1497665.083
guam,nblas,a3-b4,guamia,2.25,7.68,324,275573.6591,1497673.824,275576.6483,1497665.083
guam,nblas,a3-b4,guamia,5.19,5.6,325,275573.6591,1497673.824,275576.6483,1497665.083
guam,nblas,a3-b4,guamia,5.58,5.92,326,275573.6591,1497673.824,275576.6483,1497665.083
guam,nblas,a3-b4,guamia,5.69,6.7,327,275573.6591,1497673.824,275576.6483,1497665.083
guam,nblas,a3-b4,cyno,6.58,8.03,328,275573.6591,1497673.824,275576.6483,1497665.083
guam,nblas,a3-b4,guamia,8.97,7.66,329,275573.6591,1497673.824,275576.6483,1497665.083
guam,nblas,a3-b4,guamia,3.83,6.92,330,275576.6483,1497665.083,275585.496,1497669.518
guam,nblas,a3-b4,eug,4.34,5.89,331,275576.6483,1497665.083,275585.496,1497669.518
guam,nblas,a3-b4,cyno,4.88,4.69,332,275576.6483,1497665.083,275585.496,1497669.518
guam,nblas,a3-b4,guamia,5.49,4.65,333,275576.6483,1497665.083,275585.496,1497669.518
guam,nblas,a3-b4,eug,5.67,3.82,334,275576.6483,1497665.083,275585.496,1497669.518
guam,nblas,a3-b4,guamia,6.76,2.99,335,275576.6483,1497665.083,275585.496,1497669.518
guam,nblas,a3-b4,cyno,6.97,2.39,336,275576.6483,1497665.083,275585.496,1497669.518
guam,nblas,a3-b4,guamia,0.69,8.76,337,275576.6483,1497665.083,275585.496,1497669.518
