cornerpt,cornerx,cornery,cell_name
b2,275578.7555,1497685.947,b2-c3
c2,275588.7859,1497691.34,b2-c3
c3,275591.3085,1497682.612,b2-c3
b3,275581.8082,1497679.421,b2-c3
