cornerpt,cornerx,cornery,cell_name
d3,275599.8878,1497687.128,d3-e4
e3,275609.59,1497690.968,d3-e4
e4,275612.6853,1497681.729,d3-e4
d4,275604.1541,1497677.408,d3-e4
