island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,a1-b2,cyno,8.63,2.64,164,275572.9256,1497694.785,275564.6323,1497691.876
guam,nblas,a1-b2,guamia,4.61,5.22,165,275572.9256,1497694.785,275564.6323,1497691.876
guam,nblas,a1-b2,guamia,3.69,6.47,166,275572.9256,1497694.785,275564.6323,1497691.876
guam,nblas,a1-b2,guamia,7.39,7.07,167,275572.9256,1497694.785,275564.6323,1497691.876
guam,nblas,a1-b2,aglaia,9.63,7.94,168,275572.9256,1497694.785,275564.6323,1497691.876
guam,nblas,a1-b2,mor,5.31,3.66,169,275578.7555,1497685.947,275572.9256,1497694.785
guam,nblas,a1-b2,guamia,4.65,5.39,170,275569.4299,1497682.423,275578.7555,1497685.947
guam,nblas,a1-b2,eug,4.82,7.92,171,275564.6323,1497691.876,275569.4299,1497682.423
guam,nblas,a1-b2,guamia,1.32,9.46,172,275564.6323,1497691.876,275569.4299,1497682.423
guam,nblas,a1-b2,guamia,1.18,8.98,173,275564.6323,1497691.876,275569.4299,1497682.423
