island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,a2-za3,guamia,1,9.45,1067,275565.8001,1497669.17,275573.6591,1497673.824
guam,nblas,a2-za3,guamia,1.16,9.85,1068,275565.8001,1497669.17,275573.6591,1497673.824
guam,nblas,a2-za3,guamia,2.15,10.21,1069,275565.8001,1497669.17,275573.6591,1497673.824
guam,nblas,a2-za3,guamia,3.04,7.7,1070,275565.8001,1497669.17,275573.6591,1497673.824
guam,nblas,a2-za3,guamia,4.73,9.06,1071,275565.8001,1497669.17,275573.6591,1497673.824
guam,nblas,a2-za3,eug,3.44,6.91,1072,275565.8001,1497669.17,275573.6591,1497673.824
guam,nblas,a2-za3,eug,4.4,5.72,1073,275565.8001,1497669.17,275573.6591,1497673.824
guam,nblas,a2-za3,guamia,4.75,5.42,1074,275565.8001,1497669.17,275573.6591,1497673.824
guam,nblas,a2-za3,aglaia,5.32,5.54,1075,275565.8001,1497669.17,275573.6591,1497673.824
guam,nblas,a2-za3,guamia,7.03,3.41,1076,275565.8001,1497669.17,275573.6591,1497673.824
guam,nblas,a2-za3,guamia,7.43,3.04,1077,275565.8001,1497669.17,275573.6591,1497673.824
guam,nblas,a2-za3,guamia,8.58,2.18,1078,275565.8001,1497669.17,275573.6591,1497673.824
guam,nblas,a2-za3,guamia,8.51,1.47,1079,275565.8001,1497669.17,275573.6591,1497673.824
guam,nblas,a2-za3,guamia,10.08,0.1,1080,275565.8001,1497669.17,275573.6591,1497673.824
guam,nblas,a2-za3,guamia,5.46,8.69,1081,275569.4299,1497682.423,275560.2813,1497678.19
guam,nblas,a2-za3,aglaia,4.8,8.36,1082,275569.4299,1497682.423,275560.2813,1497678.19
guam,nblas,a2-za3,aglaia,4.53,7.63,1083,275569.4299,1497682.423,275560.2813,1497678.19
guam,nblas,a2-za3,guamia,5.01,7.57,1084,275569.4299,1497682.423,275560.2813,1497678.19
guam,nblas,a2-za3,guamia,4.44,7.09,1085,275569.4299,1497682.423,275560.2813,1497678.19
guam,nblas,a2-za3,aglaia,8.44,4.23,1086,275569.4299,1497682.423,275560.2813,1497678.19
guam,nblas,a2-za3,aglaia,6.22,4.32,1087,275560.2813,1497678.19,275565.8001,1497669.17
guam,nblas,a2-za3,guamia,4.36,5.98,1088,275560.2813,1497678.19,275565.8001,1497669.17
guam,nblas,a2-za3,aglaia,3,8.79,1089,275569.4299,1497682.423,275560.2813,1497678.19
guam,nblas,a2-za3,aglaia,6.75,5.5,1090,275569.4299,1497682.423,275560.2813,1497678.19
guam,nblas,a2-za3,guamia,6.89,4.77,1091,275569.4299,1497682.423,275560.2813,1497678.19
guam,nblas,a2-za3,guamia,4.17,6.07,1092,275569.4299,1497682.423,275560.2813,1497678.19
guam,nblas,a2-za3,eug,9.25,3.23,1093,275569.4299,1497682.423,275560.2813,1497678.19
guam,nblas,a2-za3,guamia,10.16,1.74,1094,275569.4299,1497682.423,275560.2813,1497678.19
guam,nblas,a2-za3,eug,9.22,2.8,1095,275569.4299,1497682.423,275560.2813,1497678.19
guam,nblas,a2-za3,eug,4.48,5.38,1096,275573.6591,1497673.824,275569.4299,1497682.423
guam,nblas,a2-za3,aglaia,7.73,6.2,1219,275565.8001,1497669.17,275573.6591,1497673.824
