island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,e2-ze3,guamia,7.7,11.54,3855,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,cyno,7.01,9.4,3856,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,cyno,7.59,9.78,3857,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,guamia,5.19,10.15,3858,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,guamia,6.78,8.44,3859,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,aglaia,8.16,8.29,3860,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,cyno,9.27,10.23,3861,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,guamia,4.29,7.59,3862,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,aglaia,4.71,7.34,3863,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,aglaia,5.12,6.83,3864,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,aglaia,5.93,5.65,3865,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,aglaia,5.2,4.36,3866,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,eug,3.44,6.31,3867,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,eug,6.09,4.07,3868,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,aglaia,7.09,3.26,3869,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,guamia,7.31,2.45,3870,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,aglaia,7.97,1.76,3871,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,guamia,5.84,3.64,3872,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,aglaia,8.28,2.44,3873,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,aglaia,8.49,3.9,3874,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,guamia,9.15,4.79,3875,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,guamia,7.21,4.97,3876,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,cyno,8.63,6.47,3877,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,aglaia,8.93,5.89,3878,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,aglaia,10.12,9.43,3879,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,guamia,10.33,6.87,3880,275618.2574,1497694.085,275614.2665,1497701.922
guam,nblas,e2-ze3,eug,10,5.5,3881,275618.2574,1497694.085,275614.2665,1497701.922
