island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,e4-z*e4,aglaia,1.61,9.72,3833,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,aglaia,2.13,8.15,3834,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,cyno,3.22,8.77,3835,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,aglaia,3.06,8.57,3836,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,cyno,4.98,6.25,3902,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,aglaia,4.88,8.78,3903,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,eug,3.82,6.51,3904,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,aglaia,6.32,3.89,3905,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,guamia,5.95,5.38,3906,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,aglaia,6.5,3.99,3907,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,aglaia,7.51,2.85,3908,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,cyno,6.03,5.03,3909,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,aglaia,9.42,1.09,3910,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,aglaia,7.94,3.52,3911,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,aglaia,9.29,2.38,3912,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,aglaia,10.56,4.38,3913,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,aglaia,11.63,7.44,3914,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,cyno,9.27,8.62,3915,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,cyno,12.19,7.31,3916,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,guamia,7.43,8.16,3917,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,cyno,9.48,9.2,3918,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,aglaia,10.16,8.16,3919,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,?,9.41,9.99,3920,275625.7082,1497674.994,275622.3182,1497684.905
guam,nblas,e4-z*e4,aglaia,2.65,9.04,3921,275625.7082,1497674.994,275622.3182,1497684.905
