island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,a1-za2,guamia,2.11,8.13,1097,275560.2813,1497678.19,275569.4299,1497682.423
guam,nblas,a1-za2,guamia,3.25,8.23,1098,275560.2813,1497678.19,275569.4299,1497682.423
guam,nblas,a1-za2,eug,3,10.12,1099,275560.2813,1497678.19,275569.4299,1497682.423
guam,nblas,a1-za2,cyno,3.2,10.2,1100,275560.2813,1497678.19,275569.4299,1497682.423
guam,nblas,a1-za2,guamia,4.27,8.67,1201,275560.2813,1497678.19,275569.4299,1497682.423
guam,nblas,a1-za2,guamia,6.61,8.28,1202,275560.2813,1497678.19,275569.4299,1497682.423
guam,nblas,a1-za2,guamia,6.29,3.98,1203,275560.2813,1497678.19,275569.4299,1497682.423
guam,nblas,a1-za2,mayt,4.34,5.34,1204,275556.4479,1497687.477,275560.2813,1497678.19
guam,nblas,a1-za2,guamia,6.26,3.21,1205,275556.4479,1497687.477,275560.2813,1497678.19
guam,nblas,a1-za2,guamia,7.75,1.33,1206,275556.4479,1497687.477,275560.2813,1497678.19
guam,nblas,a1-za2,guamia,7.75,1.28,1207,275556.4479,1497687.477,275560.2813,1497678.19
guam,nblas,a1-za2,guamia,6.55,3.55,1208,275556.4479,1497687.477,275560.2813,1497678.19
guam,nblas,a1-za2,guamia,7.63,2.93,1209,275564.6323,1497691.876,275556.4479,1497687.477
guam,nblas,a1-za2,guamia,8.16,2.86,1210,275564.6323,1497691.876,275556.4479,1497687.477
guam,nblas,a1-za2,aglaia,8.25,3.35,1211,275564.6323,1497691.876,275556.4479,1497687.477
guam,nblas,a1-za2,aglaia,6.98,4.03,1212,275564.6323,1497691.876,275556.4479,1497687.477
guam,nblas,a1-za2,eug,7.08,4.2,1213,275564.6323,1497691.876,275556.4479,1497687.477
guam,nblas,a1-za2,cyno,9.43,2.94,1214,275564.6323,1497691.876,275556.4479,1497687.477
guam,nblas,a1-za2,guamia,8.55,3.7,1215,275564.6323,1497691.876,275556.4479,1497687.477
guam,nblas,a1-za2,guamia,9.26,1.39,1216,275564.6323,1497691.876,275556.4479,1497687.477
guam,nblas,a1-za2,aglaia,6.69,3.14,1217,275564.6323,1497691.876,275556.4479,1497687.477
guam,nblas,a1-za2,eug,4.58,6.65,1218,275564.6323,1497691.876,275560.2813,1497678.19
