island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,b0-z0c,guamia,2.22,9.48,3698,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,4.99,7.94,3699,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,6.42,5.57,3700,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,cyno,4.62,6.42,3747,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,4.68,5.8,3748,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,2.95,7.89,3749,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,5.72,4.93,3750,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,guamia,5.84,4.86,3751,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,cyno,5.69,5.91,3752,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,7.42,4.85,3753,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,7.56,4.74,3754,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,8.8,4.87,3755,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,guamia,9.31,4.18,3756,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,9.65,4.71,3757,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,?,10.6,4.24,3758,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,guamia,9.71,3.29,3759,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,guamia,9.29,3.09,3760,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,guamia,8.47,2.59,3761,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,9.41,2.09,3762,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,7.71,4.01,3763,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,mayt,10.34,6.64,3764,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,11.17,6.92,3765,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,12.47,7.01,3766,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,guamia,12.61,7.7,3767,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,10.13,7.44,3768,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,guamia,10.26,7.83,3769,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,9.99,8.46,3770,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,10.46,8.71,3771,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,neiso,12.38,10.09,3772,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,10.57,10.07,3773,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,11.75,11.15,3774,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,10.03,10.7,3775,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,eug,9.4,11.17,3776,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,9.29,11.47,3777,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,eug,8.46,10.86,3778,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,eug,9.67,12.79,3779,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,6.86,10.96,3780,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,eug,7.11,10.53,3781,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,6.46,9.08,3782,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,eug,8.3,9.3,3783,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,6.81,7.71,3784,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,guamia,6.79,7.46,3785,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,aglaia,8.31,9.74,3786,275573.6129,1497718.379,275564.4212,1497713.19
guam,nblas,b0-z0c,guamia,4.78,9.7,3787,275573.6129,1497718.379,275564.4212,1497713.19
