275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,4.5,5.88,174,aglaia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,5.11,6.08,175,guamia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,3.21,7.86,176,guamia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,2.99,9.98,177,aglaia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,3.48,8.87,178,aglaia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,6.24,7.9,179,guamia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,6.29,9.65,180,aglaia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275573.6591,1497673.824,275569.4299,1497682.423,11.17,6.92,181,guamia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275573.6591,1497673.824,275569.4299,1497682.423,9.73,5.72,182,aglaia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275573.6591,1497673.824,275569.4299,1497682.423,9.27,5.1,183,guamia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275573.6591,1497673.824,275569.4299,1497682.423,7.29,4.73,184,aglaia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275573.6591,1497673.824,275569.4299,1497682.423,6.03,6.38,185,guamia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,9.36,6.01,186,aglaia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,9.01,5.1,187,cyno
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,7.06,6.2,188,guamia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,6.29,5.84,189,eug
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,6.19,4.66,190,guamia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,5.41,4.98,191,guamia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,5.24,4.48,192,guamia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,6.26,3.57,193,aglaia
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,7.5,3.27,194,cyno
275569.4299,1497682.423,275578.7555,1497685.947,275581.8082,1497679.421,275573.6591,1497673.824,275581.8082,1497679.421,275573.6591,1497673.824,8.49,4.31,195,guamia
