275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275561.4711,1497699.773,275564.6323,1497691.876,7.96,2.88,1057,eug
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275561.4711,1497699.773,275564.6323,1497691.876,6.69,3.57,1058,guamia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275553.3731,1497696.357,275561.4711,1497699.773,6.16,4.09,1059,eug
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,7.77,12.08,1060,eug
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,5.88,11,1251,eug
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,6.91,9.79,1252,eug
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,6.64,8.26,1253,neiso
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,6.21,9.4,1254,eug
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,7.28,6.77,1255,aglaia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,2.88,7.73,1256,guamia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,1.23,9.06,1257,aglaia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,0.87,9.55,1258,guamia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,3.33,9.53,1259,guamia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,4.34,9.63,1260,eug
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,3.66,9.91,1261,guamia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,3.38,9.84,1262,guamia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,4.04,10.11,1263,eug
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,8.24,4.73,1264,guamia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,7.96,3.02,1265,aglaia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,7.86,2.37,1266,aglaia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,5.82,4.39,1267,guamia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,9.88,5.53,1268,aglaia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,10.39,5.58,1269,premna
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275556.4479,1497687.477,275553.3731,1497696.357,11.5,6.4,1270,mor
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275553.3731,1497696.357,275561.4711,1497699.773,7.84,3,1271,guamia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275553.3731,1497696.357,275561.4711,1497699.773,8.04,2.97,1272,aglaia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275553.3731,1497696.357,275561.4711,1497699.773,8.91,3.11,1273,guamia
275553.3731,1497696.357,275561.4711,1497699.773,275564.6323,1497691.876,275556.4479,1497687.477,275553.3731,1497696.357,275561.4711,1497699.773,8.65,1.68,1274,guamia
