island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,isa,d4-z4e,aglaia,12.96,8.9,14005,300948.5891,1565014.652,300939.562236,1565013.40083
rota,isa,d4-z4e,guamia,9.82,6.28,14006,300948.5891,1565014.652,300939.562236,1565013.40083
rota,isa,d4-z4e,guamia,9.15,6.45,14007,300948.5891,1565014.652,300939.562236,1565013.40083
rota,isa,d4-z4e,guamia,8.99,7.72,14008,300948.5891,1565014.652,300939.562236,1565013.40083
rota,isa,d4-z4e,tri,8.97,8.86,14009,300948.5891,1565014.652,300939.562236,1565013.40083
rota,isa,d4-z4e,tri,8.6,8.05,14010,300948.5891,1565014.652,300939.562236,1565013.40083
rota,isa,d4-z4e,tri,8.18,7.18,14011,300948.5891,1565014.652,300939.562236,1565013.40083
rota,isa,d4-z4e,tri,7.93,5.42,14012,300948.5891,1565014.652,300939.562236,1565013.40083
rota,isa,d4-z4e,aglaia,9.47,3.89,14013,300948.5891,1565014.652,300939.562236,1565013.40083
rota,isa,d4-z4e,guamia,9.39,3.1,14014,300948.5891,1565014.652,300939.562236,1565013.40083
rota,isa,d4-z4e,aglaia,7.9,3.59,14015,300948.5891,1565014.652,300939.562236,1565013.40083
rota,isa,d4-z4e,tri,7.98,2.37,14016,300948.5891,1565014.652,300939.562236,1565013.40083
rota,isa,d4-z4e,guamia,9.52,0.5,14017,300948.5891,1565014.652,300939.562236,1565013.40083
