island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,isa,d3-e4,tri,6.44,6.43,14091,300939.562236,1565013.40083,300948.5891,1565014.652
rota,isa,d3-e4,mor,5.25,6.83,14092,300939.562236,1565013.40083,300948.5891,1565014.652
rota,isa,d3-e4,tri,5.26,5.93,14093,300939.562236,1565013.40083,300948.5891,1565014.652
rota,isa,d3-e4,tri,6.02,6.76,14094,300939.562236,1565013.40083,300948.5891,1565014.652
rota,isa,d3-e4,mor,5.5,7.48,14095,300939.562236,1565013.40083,300948.5891,1565014.652
rota,isa,d3-e4,guamia,5.82,8.97,14096,300939.562236,1565013.40083,300947.8287,1565024.222
rota,isa,d3-e4,tri,4.87,5.71,14097,300948.5891,1565014.652,300947.8287,1565024.222
rota,isa,d3-e4,aglaia,4.03,6.85,14098,300948.5891,1565014.652,300947.8287,1565024.222
rota,isa,d3-e4,tri,3.07,7.38,14099,300948.5891,1565014.652,300947.8287,1565024.222
rota,isa,d3-e4,eug,4.01,7.64,14100,300948.5891,1565014.652,300947.8287,1565024.222
rota,isa,d3-e4,premna,1.84,8.72,14101,300948.5891,1565014.652,300947.8287,1565024.222
rota,isa,d3-e4,tri,8.04,6.35,14102,300947.8287,1565024.222,300939.562236,1565013.40083
rota,isa,d3-e4,tri,8.04,6.35,14103,300947.8287,1565024.222,300939.562236,1565013.40083
