cornerpt,cornerx,cornery,cell_name
za1,300893.79913,1565036.17343,a1-za2
a1,300904.634969,1565038.63108,a1-za2
a2,300907.4329,1565028.08,a1-za2
za2,300897.8832,1565024.791,a1-za2
