island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,isa,d0-e1,aglaia,7.73,12.04,14245,300936.047188,1565043.11441,300944.187988,1565045.13157
rota,isa,d0-e1,aglaia,8.89,8.69,14246,300936.047188,1565043.11441,300944.187988,1565045.13157
rota,isa,d0-e1,premna,9.59,9.48,14247,300936.047188,1565043.11441,300944.187988,1565045.13157
rota,isa,d0-e1,aglaia,10.65,1.14,14248,300930.704596,1565054.27955,300936.047188,1565043.11441
rota,isa,d0-e1,aglaia,6.92,4.89,14249,300930.704596,1565054.27955,300936.047188,1565043.11441
rota,isa,d0-e1,guamia,6.02,5.73,14250,300936.047188,1565043.11441,300936.047188,1565043.11441
rota,isa,d0-e1,aglaia,6.35,5.12,14251,300936.047188,1565043.11441,300944.187988,1565045.13157
rota,isa,d0-e1,aglaia,6.04,5.69,14252,300936.047188,1565043.11441,300944.187988,1565045.13157
rota,isa,d0-e1,?,7.05,12.14,14253,300936.047188,1565043.11441,300944.187988,1565045.13157
rota,isa,d0-e1,guamia,3.81,4.54,14254,300936.047188,1565043.11441,300944.187988,1565045.13157
