cornerpt,cornerx,cornery,cell_name
d0,300930.704596,1565054.27955,d0-e1
e0,300940.0561,1565055.367,d0-e1
e1,300944.187988,1565045.13157,d0-e1
d1,300936.047188,1565043.11441,d0-e1
