cornerpt,cornerx,cornery,cell_name
c3,300928.247965,1565020.35702,c3-d4
d3,300937.0479,1565019.878,c3-d4
d4,300939.562236,1565013.40083,c3-d4
c4,300929.306,1565012.866,c3-d4
