island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,isa,c1-d2,aglaia,13.51,6.78,14209,300927.1523,1565031.611,300937.060339,1565032.93528
rota,isa,c1-d2,aglaia,13.4,9.23,14210,300927.1523,1565031.611,300937.060339,1565032.93528
rota,isa,c1-d2,aglaia,12.26,7.56,14211,300927.1523,1565031.611,300937.060339,1565032.93528
rota,isa,c1-d2,aglaia,12.12,8.88,14212,300927.1523,1565031.611,300937.060339,1565032.93528
rota,isa,c1-d2,aglaia,12.23,9.62,14213,300927.1523,1565031.611,300937.060339,1565032.93528
rota,isa,c1-d2,aglaia,10.24,2.72,14214,300927.1523,1565031.611,300937.060339,1565032.93528
rota,isa,c1-d2,mel,9.77,5.23,14215,300927.1523,1565031.611,300937.060339,1565032.93528
rota,isa,c1-d2,premna,7.08,5.14,14216,300927.1523,1565031.611,300937.060339,1565032.93528
rota,isa,c1-d2,premna,4.87,6.49,14217,300927.1523,1565031.611,300937.060339,1565032.93528
rota,isa,c1-d2,premna,6.02,7.18,14218,300927.1523,1565031.611,300937.060339,1565032.93528
rota,isa,c1-d2,?,6.08,6.86,14219,300927.1523,1565031.611,300937.060339,1565032.93528
rota,isa,c1-d2,premna,6.57,7.38,14220,300927.1523,1565031.611,300937.060339,1565032.93528
rota,isa,c1-d2,premna,5.56,8.05,14221,300927.1523,1565031.611,300937.060339,1565032.93528
