island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,isa,e4-z*e4,aglaia,5.97,8.17,14001,300948.5891,1565014.652,300951.6824,1565005.132
rota,isa,e4-z*e4,psych,6.15,8.15,14002,300948.5891,1565014.652,300951.6824,1565005.132
rota,isa,e4-z*e4,tri,6.46,4.13,14003,300948.5891,1565014.652,300951.6824,1565005.132
rota,isa,e4-z*e4,aglaia,4.66,4.99,14004,300948.5891,1565014.652,300951.6824,1565005.132
