cornerpt,cornerx,cornery,cell_name
d1,300936.047188,1565043.11441,d1-e2
e1,300944.187988,1565045.13157,d1-e2
e2,NA,NA,d1-e2
d2,300937.060339,1565032.93528,d1-e2
