cornerpt,cornerx,cornery,cell_name
c0,300919.5178,1565053.209,c0-d1
d0,300930.704596,1565054.27955,c0-d1
d1,300936.047188,1565043.11441,c0-d1
c1,300926.070227,1565042.36601,c0-d1
