cornerpt,cornerx,cornery,cell_name
b0,300911.9849,1565050.29475,b0-c1
c0,300919.5178,1565053.209,b0-c1
c1,300926.070227,1565042.36601,b0-c1
b1,300916.343,1565040.469,b0-c1
