island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,isa,e3-ze4,neiso,8.88,1.04,14104,300947.8287,1565024.222,300948.5891,1565014.652
rota,isa,e3-ze4,aglaia,8.89,1.05,14105,300947.8287,1565024.222,300948.5891,1565014.652
rota,isa,e3-ze4,guamia,5.99,7.21,14106,300947.8287,1565024.222,300948.5891,1565014.652
rota,isa,e3-ze4,aglaia,3.73,6.27,14107,300947.8287,1565024.222,300948.5891,1565014.652
rota,isa,e3-ze4,guamia,1.44,9.01,14108,300947.8287,1565024.222,300948.5891,1565014.652
rota,isa,e3-ze4,tri,0.83,9.57,14109,300947.8287,1565024.222,300948.5891,1565014.652
rota,isa,e3-ze4,tri,1.02,9.42,14110,300947.8287,1565024.222,300948.5891,1565014.652
rota,isa,e3-ze4,aglaia,3.06,8.4,14111,300947.8287,1565024.222,300948.5891,1565014.652
rota,isa,e3-ze4,eug,0.5,9.08,14112,300947.8287,1565024.222,300948.5891,1565014.652
rota,isa,e3-ze4,guamia,9.17,10.21,14113,300947.8287,1565024.222,300948.5891,1565014.652
rota,isa,e3-ze4,guamia,10.69,0.9,14114,300957.1759,1565026.614,300947.8287,1565024.222
