cornerpt,cornerx,cornery,cell_name
c2,300927.1523,1565031.611,c2-d3
d2,300937.060339,1565032.93528,c2-d3
d3,300937.0479,1565019.878,c2-d3
c3,300928.247965,1565020.35702,c2-d3
