cornerpt,cornerx,cornery,cell_name
a0,300900.8091,1565049.016,a0-b1
b0,300911.9849,1565050.29475,a0-b1
b1,300916.343,1565040.469,a0-b1
a1,300904.634969,1565038.63108,a0-b1
