cornerpt,cornerx,cornery,cell_name
b2,300918.1073,1565030.464,b2-c3
c2,300927.1523,1565031.611,b2-c3
c3,300928.247965,1565020.35702,b2-c3
b3,300919.5169,1565019.093,b2-c3
