island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,isa,b3-c4,aglaia,7.61,9.24,14064,300929.306,1565012.866,300928.247965,1565020.35702
rota,isa,b3-c4,guamia,8.04,9.09,14065,300929.306,1565012.866,300928.247965,1565020.35702
rota,isa,b3-c4,aglaia,9.88,9.92,14066,300929.306,1565012.866,300928.247965,1565020.35702
rota,isa,b3-c4,eug,10.51,9.88,14067,300929.306,1565012.866,300928.247965,1565020.35702
rota,isa,b3-c4,eug,10.87,9.43,14068,300929.306,1565012.866,300928.247965,1565020.35702
rota,isa,b3-c4,eug,9.64,7.15,14069,300929.306,1565012.866,300928.247965,1565020.35702
rota,isa,b3-c4,eug,9.06,2.07,14070,300920.071,1565008.926,300929.306,1565012.866
rota,isa,b3-c4,eug,8.39,1.98,14071,300920.071,1565008.926,300929.306,1565012.866
rota,isa,b3-c4,eug,9.25,1.59,14072,300920.071,1565008.926,300929.306,1565012.866
rota,isa,b3-c4,eug,7.36,2.6,14073,300920.071,1565008.926,300929.306,1565012.866
rota,isa,b3-c4,tri,7.32,2.91,14074,300920.071,1565008.926,300929.306,1565012.866
rota,isa,b3-c4,tri,8.05,6.07,14075,300929.306,1565012.866,300928.247965,1565020.35702
rota,isa,b3-c4,tri,8.4,1.78,14076,300929.306,1565012.866,300928.247965,1565020.35702
rota,isa,b3-c4,aglaia,5.31,4.01,14077,300929.306,1565012.866,300928.247965,1565020.35702
rota,isa,b3-c4,aglaia,5.7,3.76,14078,300929.306,1565012.866,300928.247965,1565020.35702
rota,isa,b3-c4,tri,4.12,8.67,14079,300929.306,1565012.866,300928.247965,1565020.35702
rota,isa,b3-c4,aglaia,3.23,6.93,14080,300929.306,1565012.866,300928.247965,1565020.35702
rota,isa,b3-c4,aglaia,3.01,6.73,14081,300929.306,1565012.866,300928.247965,1565020.35702
