cornerpt,cornerx,cornery,cell_name
e0,300940.0561,1565055.367,e0-ze1
ze0,300938.3561,1565065.008,e0-ze1
ze1,300953.0077,1565045.654,e0-ze1
e1,300944.187988,1565045.13157,e0-ze1
