cornerpt,cornerx,cornery,cell_name
a4,300910.3982,1565008.65,a4-z4b
b4,300920.071,1565008.926,a4-z4b
z4b,300921.907,1564999.096,a4-z4b
z4a,300901.3365,1565006.472,a4-z4b
