cornerpt,cornerx,cornery,cell_name
b1,300916.343,1565040.469,b1-c2
c1,300926.070227,1565042.36601,b1-c2
c2,300927.1523,1565031.611,b1-c2
b2,300918.1073,1565030.464,b1-c2
